	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
IGSF9B	51.106293324627934	-0.3052627269009684	0.1089268080611436	-2.8024572860853127	0.0050714931627743	0.035353980170998
ABC7-42389800N19.1	1129.9148563661554	-0.170112850552515	0.0604500390589994	-2.8141065448524247	0.0048913013772437	0.0344506757231279
IQSEC3	35.14187426006168	-0.2741567139117083	0.1176150748499132	-2.3309657734057936	0.019755164520318	0.0847945896212789
RP11-283I3.6	181.57327940732415	0.1936557614653694	0.0838926741449621	2.30837511664895	0.0209782817598095	0.0881162707727495
RP5-1154L15.2	17.298501259359462	-0.3373014148451988	0.1281263477836998	-2.6325687158009368	0.0084741878904826	0.0488435437828331
WNT5B	49.45422403184767	0.253377118126434	0.0917897064188677	2.760408852057852	0.0057729064503625	0.0385918721679154
ITFG2	554.8986401123022	-0.130632616725445	0.0468631048701476	-2.787536529801283	0.0053110466065965	0.0364797882962874
CCND2	2005.7020698549204	-0.2105871025722928	0.0727363998228283	-2.895209318652587	0.003789057775127	0.0291124022351774
RP11-264F23.1	1.8474133434835447	-0.3161980246808199	0.1369005806818433	-2.3096908947060166	0.0209052732726254	0.0879808891907581
NDUFA9	1024.3593836646091	-0.0943602676320617	0.03496207538712	-2.6989321024925115	0.0069562367003663	0.0431593396619181
GALNT8	12.65738906192608	-0.2326886086630807	0.0919440183160838	-2.530763968387232	0.0113814408820375	0.0593030561233314
KCNA5	2.927056197852549	-0.385142644767764	0.1526746612699611	-2.5226363141343437	0.011647879608108	0.0601031507679643
PLEKHG6	34.19525731365251	0.37544802312611	0.109975228297458	3.413932655003074	0.0006403240129929	0.0090445330171307
TNFRSF1A	19075.663720262237	0.1733413650655258	0.0764726007908312	2.2667120416062625	0.0234078223331739	0.0946364659631803
IFFO1	2253.6667880314567	-0.0969924728875071	0.026250958517767	-3.69481643201185	0.0002200457033038	0.0045001605878668
LPAR5	303.00978988980285	0.150528822842808	0.0538568579390605	2.794979666528869	0.0051902979604571	0.0359118130663267
PTMS	2355.856824593858	-0.4027878638011816	0.0796819688731731	-5.054943665389146	4.305178285414068e-07	5.716172871161827e-05
LAG3	610.0890524791758	-0.3557822471001688	0.1410307518659295	-2.5227281454075507	0.0116448385706101	0.0601031507679643
CD4	4564.122802040561	-0.23920435766265	0.0711235939010373	-3.363220902412261	0.0007703869092887	0.0102182825145465
GPR162	327.8292618659147	-0.3008987705012108	0.0695089785432167	-4.328919469218338	1.49842709187129e-05	0.0007697574570563
USP5	1082.177662140231	-0.1239051800066684	0.0425336073870513	-2.91311242141172	0.003578457466978	0.0279486703702953
RPL13P5	42.58613828321859	-0.1108385853206305	0.046489767104503	-2.3841501522578	0.0171186160676791	0.0775129180851187
LRRC23	105.70390542412284	-0.1026530596010219	0.0457594284178139	-2.2433204074083117	0.0248761603153506	0.0986775956373131
ENO2	912.6035463497656	-0.2684365426594852	0.0847889751598331	-3.165936870370982	0.0015458433879748	0.0161472321546628
ATN1	1485.91318169401	-0.2780417786273595	0.0774679026544843	-3.589122321633743	0.0003317931400344	0.0058319458171294
PHB2	4199.24192703918	-0.0618266816916218	0.0267312799765584	-2.312896417449508	0.0207283348490557	0.0874494569947696
LPCAT3	763.2212696875947	0.1855711075098042	0.0632875741646848	2.9321886635584598	0.0033658220857373	0.0269377227753297
C1RL	5018.6683214166815	0.2490608274044712	0.0919980161805848	2.7072412835031625	0.0067844928227377	0.0424102981342799
C1RL-AS1	338.1639339689632	0.2267685251329189	0.0697759096973548	3.249954405703944	0.0011542351245265	0.0133352528376244
RP11-273B20.1	120.6643964658569	0.2016180424307434	0.0696900657374887	2.893067186795406	0.003814996804286	0.0292471404622704
ACSM4	2.910775608620136	0.4501193430795867	0.1836632763958933	2.450785763558616	0.0142544765219002	0.0687395514301581
CD163L1	245.110531365171	0.5530848758233304	0.1751490721181063	3.157795066424187	0.0015896726793529	0.0164567034550692
NANOG	1.3121890933390006	0.308774474621915	0.1367864578449673	2.257346812590743	0.0239864123835548	0.0961647883280612
RP11-277J24.1	1.189980545407869	0.5172536758921443	0.2241928993832404	2.307181348361703	0.0210447124352841	0.0882664263181501
FOXJ2	1725.9965940310765	-0.0865077728554328	0.032512333400114	-2.6607678935504957	0.0077962679959709	0.0462002106147739
FAM90A1	38.843286945059525	0.442172201307179	0.1457627214131407	3.033506763734973	0.0024172929241754	0.0215665510337104
RP11-113C12.4	2.2529362129682804	0.3995849389431763	0.1536878799660515	2.5999769079477275	0.0093230033835407	0.0520780756425576
RPS3AP43	7.455304223074958	0.3732471939681129	0.1157217243465772	3.2253856920613084	0.0012580306184518	0.0141142228302243
OR7E140P	4.735656146412798	0.4101233973878746	0.1025755582348244	3.998256548104629	6.38107675138033e-05	0.0020050055603153
RP11-561P12.5	66.93013976711039	0.4619870494633694	0.1374801105279389	3.3603918973390967	0.0007783198302589	0.0102765177036149
AICDA	10.47674246771077	0.4634445900409603	0.1374160066819163	3.372566276894645	0.0007447116087687	0.0099799835727913
MFAP5	29.298188891778857	-0.3964004902759249	0.1454036826087128	-2.7262066762274157	0.0064066868215788	0.0410278329204796
RP11-20D14.6	8638.515423826771	-0.4027437918617372	0.1332780516058357	-3.02183132938374	0.002512505058026	0.0221862096165475
M6PR	2276.5164833369395	-0.0791805932317699	0.0266653609052759	-2.9694176468507307	0.0029836477448104	0.0248470967387863
CLEC7A	5973.613096781291	0.2229624281338353	0.0652953159685962	3.414677221886316	0.000638576362218	0.0090296999422109
OLR1	870.9917599760288	-0.5003513365537801	0.1728180569942096	-2.895249172779119	0.003788576704696	0.0291124022351774
KLRC3	111.49111039615796	-0.3013880531887217	0.1331170120175293	-2.2640836706057805	0.0235689691177928	0.0951901420288869
KLRC2	44.72575752251964	-0.4008000031897946	0.1320605728738708	-3.0349709566426992	0.0024055885093808	0.021514021449527
KLRC1	102.59433215672922	-0.3474405318838239	0.1146989833807955	-3.02915092743531	0.0024524213178143	0.0218348144221217
EIF2S3L	20.201635383081644	0.4979950471064859	0.1197556541658833	4.158426176827294	3.20447758034184e-05	0.0013024667038089
RP11-291B21.2	168.71998578427818	-0.3380657790985422	0.1296087370741686	-2.608356401969136	0.0090978174591871	0.051251434254964
YBX3	24272.169705338863	-0.3865212041926086	0.1063925418727208	-3.632972738399375	0.000280174629354	0.0052527163856674
LRP6	72.11633298994157	0.1939385475481875	0.0743722290615129	2.607674262227393	0.009115965657883	0.0512662404357961
BORCS5	503.6830493296636	-0.1530848262250398	0.0507525473164165	-3.0162983794809977	0.0025588132597818	0.0224306941967433
CREBL2	797.9268517858056	-0.118506120554002	0.0402193835689549	-2.946492711675374	0.0032139999313898	0.0261203598730266
GPRC5A	77.91183971703725	-0.453189715995184	0.1595227192214998	-2.840910173841274	0.0044984981373481	0.0325699211339784
RP11-392P7.6	14.661785831015129	-0.2698858072327142	0.1063235136632269	-2.538345450918417	0.0111377984048272	0.0585282603002602
HEBP1	807.1771627278864	-0.2346664561898915	0.0588769322841166	-3.9857113318588815	6.727826586007543e-05	0.0020604097874849
RP11-174G6.5	68.94612204610694	0.1593553126731932	0.0677371369733928	2.3525545925536817	0.0186449526285767	0.0817781583104321
H2AFJ	1467.9136696636317	-0.1760486099582754	0.0567251244689182	-3.103538539694857	0.0019122132786589	0.0185705603892572
WBP11	1655.6411325392305	-0.133485890935756	0.0421195122073185	-3.1692173992594785	0.0015285001934946	0.0160350074999072
MGP	290.2607607326641	-0.3824249410403214	0.1280327672838504	-2.9869302144542416	0.0028179403954836	0.0239132398490552
ERP27	319.8866884348283	0.1775378963769064	0.0765417506480769	2.319490929769673	0.0203684323694169	0.0865090358393331
STRAP	1442.0653032235864	-0.0728819478517425	0.023123278754553	-3.1518864009452754	0.0016221937081899	0.0166540013002278
DERA	459.34252005207856	0.1257920583697692	0.0558679186935162	2.251597362340401	0.0243477279040287	0.0971470216001246
RP11-662I13.3	12.524962102558112	0.4668456514884764	0.1440136611869693	3.24167615516963	0.0011882896998314	0.0135882664500292
LRMP	2896.1992214383126	0.2057578084014836	0.063670784770044	3.2315890112648504	0.0012310397595517	0.0138968538568081
ETFRF1	191.58147020822764	0.1081111630024047	0.0384594235111844	2.811044813788352	0.0049380907506336	0.0346952802237875
BHLHE41	44.6655032752938	0.2468547850198947	0.0927011899560543	2.6629084819398527	0.0077468480276847	0.0460348042884523
SSPN	23.467171437063797	0.1765391389978806	0.0773656744138579	2.281879403694031	0.0224964611470353	0.0921057373054079
INTS13	340.1311068028657	0.0974410682188311	0.0419804219380369	2.321107404843477	0.0202810478460388	0.0863077925348112
RP11-582E3.6	134.23515868145523	0.1229628442475807	0.0525460069632263	2.340098731643581	0.0192786426537042	0.083412990799976
STK38L	1239.9664835831854	0.1535252742069574	0.048524168206202	3.1638929606079205	0.0015567403802034	0.016232607806624
RP11-946L16.1	2.212462869095648	0.5237831193776616	0.1834236276726352	2.85559241207726	0.0042956619740873	0.0315873286484226
FAR2	1452.8068860328065	0.1824026108459103	0.0749348300502048	2.4341499236563853	0.0149268110322481	0.0708339560916306
RP11-996F15.4	17.309144498974135	0.3451745596810166	0.1082035182697551	3.19004931817914	0.001422485164006	0.0153201178790689
RP11-996F15.2	64.63320894535738	0.3544597757357369	0.0790980279137539	4.481271974596243	7.419948206144531e-06	0.0004711962438522
ERGIC2	544.1735917087432	0.2194133250628787	0.0586861662741189	3.738757172141974	0.000184932248801	0.0039954470545319
IPO8	873.6945139456253	0.1698154873002538	0.0472056787135715	3.597352944137044	0.0003214721379731	0.0057123747257555
ETFBKMT	105.93432463019556	0.2173154080336468	0.0599316168807882	3.6260561510615577	0.0002877828028378	0.0053297457426865
AMN1	265.88624872025616	0.2602097912713578	0.0664744139852509	3.914435279250332	9.061603877794982e-05	0.002536910756839
RP11-467L13.7	549.4067516883546	0.1459047940190229	0.0650021862574754	2.244613641779527	0.0247929462366426	0.0984209492990776
RP11-428G5.5	55.61491581945272	0.3149058002106112	0.091125290392847	3.455745368305898	0.000548773465502	0.0081797891740433
RP11-428G5.1	1.5493658579232004	0.4151399520431315	0.1603128332722942	2.589561568898285	0.0096098236487817	0.053060542038574
RP11-428G5.7	6.502161912255784	0.404325745269367	0.1532780637314483	2.6378578605857657	0.008343154407675	0.0484007642323807
KIAA1551	7770.276237560128	0.2861545120636125	0.0795753848484675	3.596017947114248	0.0003231255164843	0.0057206905004788
FGD4	2462.539969850413	0.1968955058397426	0.0647341904673633	3.0415998781819997	0.0023532447884847	0.0212220373648024
YARS2	203.3832598016241	-0.0815164077857233	0.0316139251409526	-2.5784968940831448	0.0099231191805415	0.054076926689834
RP11-476D10.1	99.5273017094144	0.4984738050225352	0.1232133258063836	4.0456160221324815	5.2185711448406e-05	0.0017614245903497
AC079630.2	1.6354025337544824	0.4158672823676881	0.1618488877861844	2.569478777741635	0.0101851630105025	0.0549612454157816
AC079630.4	217.62472137438175	0.3314163533357461	0.1060436396008132	3.125282709866593	0.0017763425085404	0.0177228505011943
LRRK2	8615.586222396058	0.3241084797258414	0.0927198275438368	3.495568189798529	0.0004730535630668	0.0074274286242344
CNTN1	7.929525261989893	-0.4285813545654675	0.1445424080824184	-2.965090731856975	0.0030259367073027	0.0250782737800178
IRAK4	2789.9422720063194	0.2339990038785473	0.0603163681017023	3.8795274192237583	0.0001046596036105	0.0028041201314995
TWF1	390.7185683078332	0.1868627874106186	0.0705180737570911	2.649856660212989	0.0080525927311041	0.0472765710659904
SCAF11	3123.237069458732	0.1383762660803309	0.0391350843044161	3.535862220302307	0.0004064466149283	0.0066814662267362
SLC38A2	3912.5049010207726	0.2040264169050916	0.0748528654500157	2.725699486298671	0.0064165389169639	0.0410401702319945
RP11-474P2.6	12.228317741200131	0.2869909603774663	0.0983525376882601	2.917982261801091	0.0035230439058501	0.0277081196131123
SLC48A1	1143.3886622390844	-0.1496394089811658	0.0612495728905043	-2.443109427859614	0.0145613213625214	0.0696932660972235
RP11-89H19.1	12.616228761535984	0.2390658354827549	0.0886942822086933	2.695391738108265	0.00703059205179	0.0434748170080954
ASB8	1564.2636196920528	0.1557499406643684	0.0530888337386295	2.933760824944222	0.0033488215367737	0.0268423431750496
RP11-370I10.12	25.07440358313229	0.2276016703505695	0.0880715931916124	2.58428015325429	0.0097582494157193	0.0535277194115232
RP11-370I10.10	1.689211069267605	0.4848583063783098	0.1659171908177625	2.922290957245417	0.003474667799716	0.0274778937087501
H1FNT	7.564645408362558	0.303816669959315	0.1054744268390805	2.880477088752897	0.0039707381058932	0.0300252824839682
ZNF641	2090.7311577128044	0.2475049848538044	0.0721195918762349	3.4318689057274447	0.0005994372431415	0.008670407632502
OR5BK1P	1.0567925119327646	0.6794386932661897	0.2315996522532755	2.9336775191836684	0.0033497203969945	0.0268423431750496
CACNB3	173.26901872204508	-0.1854568905163215	0.0790932405262519	-2.344788116941121	0.0190378950861805	0.0828173036536183
RND1	29.437908320788264	-0.5391999853685177	0.1478821788760931	-3.6461457997606335	0.0002662029752255	0.0050874365711805
LMBR1L	2287.490310269178	-0.0900356850368724	0.0338961556988944	-2.6562211312892057	0.0079021778189328	0.0466508806089808
FAIM2	26.43672242594297	-0.4139525740404352	0.1289320184859572	-3.2106266457429364	0.0013244589197539	0.0146137008504322
ASIC1	13.859155508965896	0.2816653647887178	0.1016800202918105	2.7701151512398305	0.0056036477825221	0.0378019918544247
SMARCD1	1737.1117467825252	-0.1323980981141395	0.0300439591862788	-4.40681260726137	1.049028687914826e-05	0.000608768142732
DIP2B	2426.703478940811	0.1530626824949112	0.0477931621678854	3.202606305003217	0.0013619002470535	0.0148598238543837
LETMD1	1145.0871085149406	-0.0879168562485235	0.0306900955083847	-2.8646654496237685	0.0041745001655897	0.0310312902059383
CSRNP2	542.3315203251797	-0.060780852246139	0.0266717897594998	-2.278844156848916	0.0226763309672386	0.0925753524239632
TFCP2	667.4067818464799	0.0830337030906997	0.0348581499954742	2.382045607741099	0.0172167650055459	0.0777125632424322
SMAGP	167.6834072180594	-0.1950790363498449	0.0546738220966833	-3.568051928121536	0.0003596452383772	0.0061994506436913
BIN2	20967.69848791543	0.1202687763330776	0.0518236073063982	2.320733399008854	0.0203012369755142	0.0863511297080726
GALNT6	551.9946691984287	-0.1393716944810767	0.0522566532369866	-2.6670612419249062	0.0076517727167955	0.0456642198256749
SLC4A8	106.93824725051746	-0.172874720048123	0.0615086879015967	-2.810574017197256	0.004945321264159	0.0347272342962686
HNRNPA3P10	3.0573573104548566	-0.3852894576461912	0.1207617176366316	-3.190493354901721	0.0014203010715509	0.0153071388293016
GRASP	540.6726492323999	-0.5348397285000083	0.1147770469869036	-4.659814331702006	3.164947372141751e-06	0.0002576844415475
NR4A1	1970.0810527164883	-0.6814730320358027	0.1648905126475674	-4.132882002085619	3.5824266735958944e-05	0.0014160703665049
RP11-1100L3.8	5.366230442273659	-0.4851938071174206	0.199769745887037	-2.4287652014724053	0.0151503403631592	0.0714511283627473
ATG101	357.46404582581687	-0.1814504893593292	0.0378226978686936	-4.797396790394431	1.607409856276015e-06	0.0001570469758069
OR7E47P	2.1147498271592027	-0.4949927467930591	0.1941719396188369	-2.549249638051404	0.0107954993061008	0.0571821343155189
KRT80	21.26569467281264	0.2922500187451317	0.1013075665750739	2.8847797713960475	0.0039168755828645	0.0297657251881264
KRT86	66.06072400280698	-1.004174667222337	0.1851254643941323	-5.424292495409752	5.818453800197582e-08	1.141254449552391e-05
KRT81	16.423926200664912	-0.6856703713273843	0.1646877585248878	-4.163456819553257	3.134653286877378e-05	0.0012801152720905
RP11-845M18.6	2.8633325373469045	-0.7688887867755966	0.2439582344341851	-3.151723033899176	0.0016231015107714	0.0166562509771637
KRT73-AS1	32.40222288170402	-0.2877679213308478	0.1170338332992912	-2.4588438506917694	0.013938522767549	0.0677458781630586
KRT73	106.36594001647364	-0.3886741447901166	0.1265703026052873	-3.0708162719829053	0.0021347446563687	0.0199893938148436
KRT77	13.403742644774024	-0.5730163690023788	0.1755533896762495	-3.2640575614012297	0.0010982884977443	0.0129607053304918
KRT18	148.6698630433781	-0.3686772344712705	0.1221031934086819	-3.0193906005168936	0.0025328374921819	0.0223053386088716
EIF4B	8213.439981532869	-0.1374580507746818	0.0339989528503078	-4.04300836498961	5.276973725343093e-05	0.0017614245903497
RP11-983P16.4	94.5817300263951	-0.2678398921199033	0.0979564063622573	-2.7342764201597163	0.0062517536714977	0.0403953467204265
SOAT2	18.606967747065344	-0.4734334703329569	0.118837007249119	-3.983889204988933	6.779649064852378e-05	0.0020699515794586
EIF4A1P4	4.403120349105079	-0.2385685028863418	0.1032625100507641	-2.310310903434952	0.0208709477150054	0.0879078749453728
ITGB7	1254.5777859280308	-0.3053271727649512	0.0950511429625466	-3.212240939440997	0.0013170386978877	0.0145661892041912
RARG	368.66837599704087	-0.1517844328050494	0.0539466668917721	-2.813601683854898	0.0048989889444191	0.0344860583904176
