	Gene	Slope	P	Q
36485	DACT1	0.6014718976909332	7.000826665070328e-09	4.3929784976956245e-06
36494	JKAMP	0.2282925587949323	0.0049678739296701	0.07493953400623103
36501	PCNX4	0.1486060942241527	0.0003495324657415	0.01562790857474199
36503	SCOCP1	0.1760725755731981	0.0062791384357152	0.0866289425025434
36554	CTD-2302E22.1	0.0438685497985895	9.140104116875424e-05	0.007432508633983426
36556	WDR89	0.1814483444828585	0.0006996889331793	0.023377404473858297
36589	CHURC1	0.2090492395757137	0.0037213189109026	0.06350554610315559
36592	FNTB	0.1392017314221092	0.0039315602594988	0.06544008321128247
36614	YBX1P1	-0.2715764213395959	0.0013089723081086	0.03438523497387695
36654	CTD-2325P2.3	0.335514206098828	0.0006152210921941	0.02180400022784969
36665	DCAF5	-0.0877861069838447	0.0058107468995829	0.08239488175117654
36669	EXD2	0.1191671208057659	0.0022982187254942	0.047759557161088456
36683	RPL7AP6	-0.2053165041880645	0.0028524451430153	0.05422391574790151
36703	LINC01269	0.3477845078518421	0.0052057610916673	0.07703792613616191
36708	RP1-292L20.3	0.2938788510040471	0.0076676228151994	0.09712085028477162
36709	PCNX1	0.2118218211936953	0.0004043726335838	0.017086308678488243
36712	PTTG4P	0.3226638829770014	0.001282512915138	0.033889131201942736
36742	NUMB	0.1829850882276965	0.0037769479109886	0.06388486878310705
36743	RP1-240K6.3	0.419321897038137	0.0024637376894567	0.049710135873490664
36779	ABCD4	-0.0860837885345051	0.0050463979106851	0.07570567593847786
36793	AREL1	0.1685066864014784	0.0005553253590324	0.0205117198919464
36799	DLST	-0.0613651724299032	0.0019247476520808	0.0430991894267412
36822	BATF	0.1977447915940901	0.0059631156045929	0.08391391183730695
36842	CYCSP1	0.0228635416529555	0.0029284660790706	0.0550417676926871
36846	VASH1	-0.2432233466498002	0.0006959297993155	0.0233224061413332
36852	RN7SKP17	0.1647808935171174	0.0006242418995273	0.021998458221235945
36853	RP11-488C13.4	0.2091226891672405	0.0006374622927747	0.02222651801537479
36856	RP11-7F17.1	0.279300536805271	0.0043796464849004	0.0697066066774585
36857	IRF2BPL	0.3485128241201797	0.0051583310392234	0.07668678753343018
36858	RP11-7F17.8	0.3187616478019708	0.0002671722975774	0.01349257175702629
36859	RP11-7F17.5	0.4623795888384988	0.0051595576386703	0.07668678753343018
36870	TMED8	0.3707985385638893	3.171870905829993e-05	0.003935426738433432
36872	SAMD15	0.57290796375604	0.0002130378602664	0.01196518813545608
36873	NOXRED1	0.4308345933952797	3.058368662464844e-05	0.0038470613368958707
36878	SPTLC2	0.3053213338048477	0.0014408888003368	0.036654707077346964
36887	ADCK1	-0.1569764397407643	0.0030205533204778	0.05624080725495363
36912	GTF2A1	0.1544248926798721	0.0011391355872268	0.03148743796348632
36920	SEL1L	0.1736235710400179	0.0036131447758008	0.06234319439780892
36971	KCNK10	-0.3430117606557674	0.0005593446498281	0.02058128944331864
36981	TTC8	0.3262661580317664	3.49202425409774e-06	0.0009121367850703532
37036	TRIP11	0.1165334359444007	0.0018312162280565	0.0418635364632011
37048	RP11-862G15.2	-0.3587129522721226	0.0030958876699036	0.0570596555284866
37058	BTBD7	0.115543759711308	0.0048147307603096	0.0737502193229017
37076	IFI27L2	-0.1743564156483449	0.0012025057240571	0.032513915824948454
37091	RP11-986E7.2	0.0539181177057985	0.0041339147532756	0.06740866977013091
37093	GSC	-0.3990747214131205	8.940470668772162e-05	0.007364594400182478
37094	RPL15P2	-0.2284829774978448	0.0036573978988203	0.06280738159559542
37098	DICER1	0.2786770038728334	0.0004849321558771	0.019031931167248484
37100	DICER1-AS1	0.271767093839994	0.0027269697423423	0.05253115018083429
37101	CLMN	0.2771094303562955	0.0063819982710108	0.08731981193258685
37113	TCL1B	0.4074960613828809	0.0033153501416403	0.05954958779247351
37127	ATG2B	0.1596049360154658	0.0003527647433885	0.015708101852418426
37128	GSKIP	0.2088012337374057	0.0023526493163377	0.04830180583639277
37134	PAPOLA	0.1330711387263836	0.0015175524511052	0.0379332524774428
37139	VRK1	0.14136551281606	0.004144750922583	0.06752319975101495
37141	RP11-907D1.3	0.1843497517500958	0.0025682249927801	0.050850048187929243
37181	DEGS2	-0.2793474622470805	0.0011694751862276	0.03206629300177657
37317	DYNC1H1	-0.1211678133760044	0.0051790878102207	0.0768306417759697
37322	WDR20	0.1183041693488147	0.0029088761126813	0.054895874291612
37326	TECPR2	0.2407973062836214	0.0030373050631755	0.0563930774212192
37355	EIF5	0.1343902325264984	0.0009853445121169	0.028772606117474998
37361	CKB	-0.2028048998174421	0.0067281829396711	0.08989352986845929
37368	APOPT1	-0.1058831719606732	0.0042950972978923	0.06888306453776041
37373	RP11-73M18.7	0.1937963767741351	0.0059790171238486	0.08397550699426458
37380	CTD-2134A5.4	0.2068704987349458	0.0009252920497513	0.027682398010744007
37383	TDRD9	0.6061872551445322	9.437506371790974e-05	0.007494143619708704
37384	RD3L	0.3639945588074161	0.0002194195092763	0.012120475454817566
37385	RN7SL634P	0.4466896276695438	6.15228707297665e-05	0.005986910087129078
37414	PLD4	-0.4244811295636385	0.0049884206736728	0.07508350190712586
37425	BRF1	-0.1788255623258117	0.0008003007224423	0.02546038289019233
37426	BTBD6	-0.1362405664217895	0.000528909669518	0.02002374249537216
37427	PACS2	-0.1231276919874236	0.000862524429526	0.02655484495357887
37432	MTA1	-0.1268649695995477	0.0033500415590691	0.05980558168499028
37434	CRIP2	-0.2668644038451117	0.0066013537424804	0.08908566562284556
37435	CRIP1	-0.2469335794864715	0.0012369958869048	0.03311243208190654
37436	C14orf80	-0.147625465291001	0.0037804865768824	0.06389641862512892
37459	MIR4538	0.0755593929189137	0.006187400259792	0.08587641345063546
37674	RP11-403B2.7	0.281157462681352	0.0040421318677607	0.06662029869723689
37757	RP11-603B24.6	0.0947297941792636	0.0072981289307773	0.09456906114146554
37794	RP11-228M15.1	0.2587959664999617	0.0075982481257232	0.09675847018415697
37916	LINC00929	-0.23121949526203	0.001236304381387	0.03311243208190654
37939	RPL41P2	-0.278415061302111	0.0022670797785266	0.04725671133891334
37962	GOLGA8M	0.2442665898579826	0.0070654094948741	0.09276308326100521
37975	NSMCE3	-0.1761633551633204	0.0052806769613843	0.0776050210270904
37999	RNU6-17P	0.0404901856176539	0.0045579544411683	0.07123614338742051
38002	CHRFAM7A	0.2731999903736215	0.0063061757637714	0.08678264363393201
38007	CTD-3092A11.1	0.223648339544665	0.0056879406178177	0.08132950607855
38030	MTMR10	0.1529411802009833	0.0028065065518998	0.05375887918642592
38052	ULK4P1	0.2128205725766877	0.0011202165424891	0.03113321850087761
38062	RP11-1000B6.8	0.2230389502838401	0.0065628292395884	0.08872659084883852
38071	FMN1	0.3244796620374998	0.0042887495880649	0.06886970506952146
38081	AVEN	-0.1650944486229739	0.0047970961555274	0.07356266104566062
38088	KATNBL1	0.3389907300443698	5.153901884333636e-06	0.0011768592023824577
38090	SLC12A6	0.2066392409453176	0.0015216620542869	0.03801856973346931
38171	RP11-462P6.1	0.0720612362562257	0.0008694801028984	0.026668970432541978
38199	PLCB2	-0.1293584134544167	0.0010409278550736	0.029777666418075305
38227	DNAJC17	-0.1225733477355009	0.0001640245688648	0.010117999167759505
38229	ZFYVE19	-0.1119583401126316	0.00070110041252	0.023380863604332218
38235	VPS18	-0.2051048532303884	0.0012644683648425	0.0335585109253679
38250	CHP1	-0.1457752210877052	9.807921860330354e-05	0.007598957746247257
38259	LTK	-0.4188387325149267	0.0003730404342231	0.016211973557659083
38267	MAPKBP1	-0.1186605552515743	0.0020044718796367	0.04415131309113892
38286	TMEM87A	0.1094955659784495	0.0007346665932087	0.024087748079287423
38290	ZNF106	0.2189756929347321	0.0017677046955326	0.04102087667382365
38292	SNAP23	0.1729272163830688	0.0028136189584812	0.05383844591006157
38339	SERF2	-0.2513952471609584	3.858744788592002e-05	0.004463063463957935
38347	CASC4	0.2507207035541382	4.817810013314388e-05	0.005149620533703179
38348	RP11-616K22.1	0.270513004987699	0.0072112036474314	0.09377656729885064
38357	SPG11	0.1149337703897571	0.0016069603952499	0.039111538964548616
38372	SORD	-0.1574368869086979	0.0015539009041874	0.03846693948304373
38394	RP11-519G16.5	-0.2121106232253818	0.0045444404045955	0.07118581554765759
38424	MYEF2	-0.2493116132643294	0.0066133545004196	0.08914475281158192
38460	ATP8B4	0.2450081314129206	0.0008836306646616	0.026893642927196388
38464	HDC	-0.9358433416209296	1.09183400561846e-05	0.002041280891600102
38470	USP8	0.1241760076720637	0.0074199852175726	0.09549076685472027
38494	GLDN	0.3730725600763807	0.0023049670822296	0.04784515701637959
38549	RAB27A	0.2218957715611332	0.0009111863307993	0.027406878331126934
38551	PIGBOS1	0.2041735984848999	0.0019164166419997	0.04300971444834367
38553	CCPG1	0.3300456577963248	0.0002732445961219	0.013649201121084021
38555	RP11-139H15.6	0.2851497181535742	0.0029951974807543	0.055883055662795195
38564	NEDD4	0.2768868348202272	0.001076984644922	0.03044782275276117
38596	MYZAP	0.32110192479341	0.0010105669767089	0.029251788119030897
38603	AQP9	0.3050336749563375	0.0016737172612012	0.03982701892459841
38604	MTCO3P23	0.3087438965460464	0.0017711411953166	0.0410748258856091
38606	RP11-925D8.3	0.4405502873117112	0.0002602251721036	0.013361051148870587
38607	MTND5P32	0.3248360399296411	0.0025070416498531	0.050180031040800425
38611	LIPC-AS1	0.2628340330165547	0.0051482781836199	0.07660256271468455
38614	RP11-50C13.2	0.2543992391672821	0.00331572250659	0.05954958779247351
38616	ADAM10	0.1724199511736452	0.0035347398450361	0.0616374892577987
38624	MINDY2	0.2020286816128579	0.0015572378146042	0.03847862104178837
38629	SLTM	0.1049557195674329	0.0035384651841651	0.0616374892577987
38632	RNF111	0.1305364995452868	0.0047877193414877	0.07350145508731623
38653	BNIP2	0.2217675136694439	0.0017357981346345	0.04058273737300498
38684	RP11-16B9.1	0.0658540672088383	0.0008700438954491	0.026668970432541978
38715	CA12	0.4697861625062995	0.0005743678424284	0.020903926169234144
38717	AC007950.1	0.529503215727282	0.0034575245711786	0.060848865696254716
38739	RP11-330L19.2	-0.1797703142925794	0.0069336856291864	0.09168028580208977
38763	CLPX	0.1060602210412434	0.0056118062360806	0.0806209805368716
38773	DPP8	0.103101035450382	0.0066372439151166	0.08935921993143062
38820	C15orf61	-0.1616988175567074	0.0008627206376803	0.02655484495357887
38822	MAP2K5	-0.1335130428716076	0.0003492441632077	0.015627817506421934
38841	SPESP1	-0.5457843592601054	5.5170654186982006e-06	0.0012394552894550296
38843	NOX5	-0.3108970874776855	7.974115743195881e-05	0.006855479159882669
38856	RPLP1	-0.2518940263965811	1.9640706420514738e-05	0.0029784040136353906
38861	RP11-19J5.1	0.4478878553980538	0.0002648510788886	0.01345000009180135
38863	LINC00593	0.4874319984560291	0.0001014968748017	0.007695718596075565
38867	AC011648.1	0.021710114405473	0.001943014527406	0.04333049390528936
38874	UACA	0.2895105392924838	0.0001166051811925	0.00824336737099929
38889	HMGB1P6	0.1655061684455003	0.0010745283918097	0.030409877639022885
38908	HEXA	-0.1330909911816368	0.0006482548494752	0.02235598783483899
38912	RP11-1007O24.3	-0.1922651252717189	0.0053272250989712	0.07797738455763019
38917	RP11-361M10.3	-0.2733920207798782	0.0036600995252709	0.06283401046653742
38937	NPTN	0.2207272491338069	0.0034823841312808	0.061128718487100143
38938	NPTN-IT1	0.3251220945431458	0.0019267682167285	0.04312661861900455
38945	LOXL1-AS1	0.1829064630630848	0.0004294997914439	0.017709405297964796
38946	LOXL1	0.3268446883655357	0.0001014254538338	0.007695718596075565
39009	MAN2C1	-0.262742123042764	1.3159545347763874e-06	0.00043018317342821883
39015	PTPN9	-0.1190908013762477	0.0002431779931354	0.012862771283271813
39033	RN7SL319P	0.0184905833878191	0.0062935859532254	0.08671493172438983
39119	TMED3	-0.1277533701421537	0.0005018858822256	0.019431882327985782
39126	RNU6-667P	0.057817389188351	0.0033848063584243	0.06015041395638753
39129	RP11-38G5.4	0.4161065650972984	2.9251284410479703e-05	0.0037668420764729316
39131	ST20	0.3067012970995328	0.0043997134246889	0.069903712246978
39139	ZFAND6	0.1560231302560418	0.0022349319639926	0.04687341896705097
39151	ABHD17C	0.2266879715003264	0.0023073104550358	0.0478574059123535
39157	RP11-775C24.3	0.2937248461666141	0.0005671005925249	0.02074570719242196
39166	STARD5	-0.1608319818471266	0.0078209248960835	0.09826465636984821
39172	CTD-2240J17.4	0.2584083999686659	0.0026335072893093	0.05153837163636487
39185	ADAMTS7P1	-0.5214537022862619	0.0001440544344767	0.009384510366291177
39199	CPEB1-AS1	0.32176712904916	0.0002979361749832	0.014317721535812374
39200	AP3B2	0.7591516434447364	0.0002631350226895	0.013412761119201854
39201	RP11-752G15.4	0.2313696371640993	0.0007992405578579	0.02546038289019233
39207	FSD2	0.2488641280710279	0.005201425422629	0.07701025067838407
39217	RP11-382A20.6	0.3550430711115619	0.0029414466575806	0.0552198954369464
39263	ALPK3	0.3331906321447307	0.001203398304636	0.032513915824948454
39281	RNU6-1280P	0.2015336724418338	6.593451831436202e-05	0.00622908798439485
39332	POLG	-0.1304343099475024	8.97101274201595e-05	0.007364594400182478
39336	MIR9-3HG	-0.4964809525605456	1.3639835584420565e-10	1.0062512219252534e-07
39344	KIF7	-0.3748592623796097	0.0007903538160376	0.0252913221132032
39367	IDH2	-0.1618224865999736	0.0063419880717305	0.08703414097835883
39369	SEMA4B	0.196588567592465	0.0060408504291466	0.0845595145199926
39372	CIB1	-0.2129631829205969	1.411126743423618e-05	0.0024532712412726086
39384	IQGAP1	0.1792704519298241	0.0009102776761231	0.027394641066655057
39393	BLM	0.1632632127217768	0.0009474156791696	0.028109411281101525
39408	AC068831.16	0.2575717007767348	0.0071567510485281	0.09333524922151124
39425	LINC00930	0.4808856102899604	0.000156364497792	0.009911616132602455
39428	RP11-386M24.9	0.1439874518269257	0.000534299331917	0.020089334067288665
39429	FAM174B	0.2826860353388435	0.0006450777744777	0.022331062691367535
39436	CTD-2313J17.5	0.36702033851883	0.0004575776270882	0.01838714948525105
39456	LINC02207	0.4588860546890606	0.0045821729769385	0.07143060741205785
39457	RP11-76E17.4	0.4760193892823522	0.0076203973634348	0.0968372283204452
39462	MCTP2	0.2945728138333434	5.253218672019132e-05	0.0054549921020889975
39501	SPATA8-AS1	0.0235064042061912	0.0022298387780465	0.046819753296582514
39524	FAM169B	0.4517284314250538	0.0049743089833479	0.07495850179717879
39527	IGF1R	0.2268873413356266	0.0003482512685507	0.015602721674453054
39533	RP11-6O2.2	0.4825569312293981	0.001603091486936	0.039069629667325946
39549	MEF2A	0.3645900286129652	5.849739737838331e-05	0.005785307821885329
39558	SPATA41	0.3241132065762079	0.0043670724443205	0.06960591433821091
39560	CERS3	0.2942310557288496	0.0018043296588533	0.04156201043718116
39567	ASB7	0.1853186441412204	0.0010694145264706	0.03036408973190396
39576	RP11-66B24.4	0.3270309966192443	0.0004502376669255	0.0182579170181935
39581	RP11-424I19.2	0.4199132619292321	0.0004473026575126	0.01819455485283672
39619	WASH4P	-0.1490148719162375	0.0021787462335753	0.04622400754822815
39628	NPRL3	-0.3844525762330673	0.0002849625836026	0.013927195491524744
39632	HBZP1	-0.2596272851908705	0.0048381513765402	0.07393445974404667
39633	HBM	-0.3952521985581576	0.00384617718827	0.0645877243923585
39639	LUC7L	-0.1544875763391072	0.0030675848126311	0.056710325123994924
39641	FAM234A	-0.1131799174726995	0.0017245369164627	0.04044375359121523
39642	RGS11	-0.383342264681132	0.0040788984665864	0.06680924845121054
39649	NME4	-0.2077458072436637	0.0039069701330939	0.06520614903878391
39655	CAPN15	-0.1701892023174146	0.0005170650015177	0.019807189189059302
39663	METTL26	-0.1797668826220734	0.0011743955463243	0.03218504099645391
39668	RHOT2	-0.1361476123724721	3.0030448183159942e-05	0.0038214970331353552
39671	STUB1	-0.1752034827117832	6.242544350927905e-07	0.00024113348488454575
39672	JMJD8	-0.161343470273669	3.531147235609191e-05	0.004227464690490723
39691	LMF1	-0.1795549782700214	0.0016634003764358	0.039750822398321374
39711	TPSB2	-0.5325398343394318	0.0034279738243673	0.060616443970172774
39712	TPSAB1	-0.5842828871994059	0.0016193667051536	0.039262390857152565
39718	TPSP2	-0.1450098905359002	0.001831222982747	0.0418635364632011
39721	UBE2I	-0.0634049641911837	0.000928589589888	0.02774688718728281
39726	GNPTG	-0.1067163971723832	4.2979618645165535e-05	0.004740087557731065
39734	CLCN7	-0.1719060590920566	2.7485494261618414e-05	0.0036957835042617545
39739	TELO2	-0.1370917336921622	0.0029840783252862	0.05573274168115779
39757	NME3	-0.1886016429601162	3.950153527076327e-06	0.000993763969355534
39759	EME2	-0.1291605683869193	0.0001119108555504	0.008125715536181514
39760	SPSB3	-0.1219813078083583	0.0006369378885596	0.02222651801537479
39763	HAGH	-0.2531408364896509	0.0032938150560516	0.05942364558492034
39772	NDUFB10	-0.1187736170345281	0.0034559230073391	0.06084029307212387
39773	RPS2	-0.1763298244861423	0.0005105376368067	0.01960071312181618
39778	TBL3	-0.1458379431358669	0.0002815663247022	0.013898073054378391
39780	GFER	-0.1376599612926578	0.0005722851710098	0.0208604496710847
39783	ZNF598	-0.1505986665889332	4.526311554463904e-05	0.004912532810761302
39786	SLC9A3R2	-0.2757575579467723	0.0019991109576248	0.04415131309113892
39788	TSC2	-0.1084130359424416	0.0012367135668806	0.03311243208190654
39800	TRAF7	-0.0935911878738297	0.0012069583015168	0.03253840375131118
39802	MLST8	-0.1447513684017879	0.000128957012684	0.008825394215997378
39804	PGP	-0.0844485271605143	0.0038463697361899	0.0645877243923585
39805	E4F1	-0.0863308410800584	0.0020918286809844	0.04524449736620458
39810	RNPS1	-0.1014301933356578	0.0004853757309558	0.01903565510369183
39841	PDPK2P	0.2778327369744722	0.0019838768020155	0.04397231115535127
39852	PRSS33	-1.2347261760858876	1.438900146497647e-07	6.830646678052135e-05
39853	PRSS41	-0.314726730395055	0.0029266925865337	0.0550417676926871
39878	BICDL2	0.4538010376150176	0.0006416696222817	0.022269566446028333
39879	RP11-473M20.5	0.4387612837390658	0.0003025521120962	0.014425261924502837
